user_id,is_churn,churn_probability_latent,cancellation_reason
SPOT-100741,0,0.2826,Active
SPOT-100742,0,0.5365,Active
SPOT-100743,1,0.5916,Price / Cost
SPOT-100744,0,0.3523,Active
SPOT-100745,0,0.253,Active
SPOT-100746,1,0.7204,Low Usage / No Time
SPOT-100747,0,0.4809,Active
SPOT-100748,0,0.3234,Active
SPOT-100749,0,0.552,Active
SPOT-100750,1,0.6544,Switched to Competitor
SPOT-100751,0,0.1665,Active
SPOT-100752,0,0.4558,Active
SPOT-100753,0,0.357,Active
SPOT-100754,0,0.2112,Active
SPOT-100755,0,0.3742,Active
SPOT-100756,0,0.4589,Active
SPOT-100757,0,0.444,Active
SPOT-100758,1,0.569,Switched to Competitor
SPOT-100759,0,0.5198,Active
SPOT-100760,0,0.2592,Active
SPOT-100761,0,0.4305,Active
SPOT-100762,0,0.3004,Active
SPOT-100763,0,0.4497,Active
SPOT-100764,0,0.4609,Active
SPOT-100765,0,0.2938,Active
SPOT-100766,0,0.3082,Active
SPOT-100767,1,0.6213,Too Many Ads
SPOT-100768,0,0.4321,Active
SPOT-100769,0,0.3178,Active
SPOT-100770,0,0.2502,Active
SPOT-100771,0,0.3147,Active
SPOT-100772,0,0.2885,Active
SPOT-100773,0,0.306,Active
SPOT-100774,0,0.5015,Active
SPOT-100775,0,0.3207,Active
SPOT-100776,0,0.1122,Active
SPOT-100777,0,0.5021,Active
SPOT-100778,0,0.3981,Active
SPOT-100779,0,0.3306,Active
SPOT-100780,0,0.4878,Active
SPOT-100781,1,0.6101,Technical Bugs
SPOT-100782,0,0.408,Active
SPOT-100783,0,0.2804,Active
SPOT-100784,0,0.4755,Active
SPOT-100785,1,0.6262,Too Many Ads
SPOT-100786,0,0.373,Active
SPOT-100787,0,0.5056,Active
SPOT-100788,1,0.726,Switched to Competitor
SPOT-100789,0,0.1454,Active
SPOT-100790,1,0.5962,Too Many Ads
SPOT-100791,0,0.2487,Active
SPOT-100792,0,0.4004,Active
SPOT-100793,0,0.367,Active
SPOT-100794,0,0.2043,Active
SPOT-100795,1,0.6368,Price / Cost
SPOT-100796,0,0.4119,Active
SPOT-100797,0,0.4021,Active
SPOT-100798,0,0.2958,Active
SPOT-100799,0,0.5181,Active
SPOT-100800,1,0.5817,Switched to Competitor
SPOT-100801,0,0.286,Active
SPOT-100802,0,0.475,Active
SPOT-100803,0,0.5212,Active
SPOT-100804,0,0.3997,Active
SPOT-100805,0,0.3016,Active
SPOT-100806,0,0.3774,Active
SPOT-100807,0,0.3426,Active
SPOT-100808,0,0.3645,Active
SPOT-100809,0,0.3609,Active
SPOT-100810,0,0.2304,Active
SPOT-100811,0,0.311,Active
SPOT-100812,1,0.6346,Too Many Ads
SPOT-100813,0,0.4753,Active
SPOT-100814,0,0.2674,Active
SPOT-100815,1,0.569,Price / Cost
SPOT-100816,0,0.4389,Active
SPOT-100817,0,0.2553,Active
SPOT-100818,0,0.5185,Active
SPOT-100819,0,0.1726,Active
SPOT-100820,0,0.3728,Active
SPOT-100821,0,0.4504,Active
SPOT-100822,0,0.355,Active
SPOT-100823,0,0.4145,Active
SPOT-100824,0,0.5653,Active
SPOT-100825,0,0.5259,Active
SPOT-100826,0,0.5312,Active
SPOT-100827,0,0.2675,Active
SPOT-100828,0,0.2447,Active
SPOT-100829,1,0.6473,Switched to Competitor
SPOT-100830,0,0.3118,Active
SPOT-100831,0,0.5596,Active
SPOT-100832,0,0.4798,Active
SPOT-100833,0,0.3429,Active
SPOT-100834,0,0.3004,Active
SPOT-100835,0,0.3779,Active
SPOT-100836,1,0.6454,Switched to Competitor
SPOT-100837,0,0.4351,Active
SPOT-100838,0,0.1059,Active
SPOT-100839,1,0.659,Price / Cost
SPOT-100840,0,0.4161,Active
SPOT-100841,0,0.5161,Active
SPOT-100842,0,0.3183,Active
SPOT-100843,0,0.4008,Active
SPOT-100844,0,0.3998,Active
SPOT-100845,0,0.3502,Active
SPOT-100846,0,0.237,Active
SPOT-100847,0,0.4229,Active
SPOT-100848,0,0.445,Active
SPOT-100849,0,0.1796,Active
SPOT-100850,0,0.4827,Active
SPOT-100851,1,0.6275,Price / Cost
SPOT-100852,0,0.318,Active
SPOT-100853,0,0.3,Active
SPOT-100854,0,0.3396,Active
SPOT-100855,1,0.5762,Too Many Ads
SPOT-100856,0,0.2027,Active
SPOT-100857,1,0.5726,Low Usage / No Time
SPOT-100858,1,0.6241,Switched to Competitor
SPOT-100859,0,0.3413,Active
SPOT-100860,0,0.396,Active
SPOT-100861,0,0.3722,Active
SPOT-100862,0,0.5636,Active
SPOT-100863,0,0.4263,Active
SPOT-100864,0,0.271,Active
SPOT-100865,0,0.2948,Active
SPOT-100866,0,0.5557,Active
SPOT-100867,0,0.539,Active
SPOT-100868,1,0.6869,Too Many Ads
SPOT-100869,0,0.5168,Active
SPOT-100870,0,0.3912,Active
SPOT-100871,0,0.4318,Active
SPOT-100872,1,0.7005,Low Usage / No Time
SPOT-100873,0,0.5074,Active
SPOT-100874,0,0.2798,Active
SPOT-100875,1,0.6942,Price / Cost
SPOT-100876,1,0.6669,Price / Cost
SPOT-100877,0,0.2583,Active
SPOT-100878,0,0.491,Active
SPOT-100879,0,0.5511,Active
SPOT-100880,0,0.2439,Active
SPOT-100881,0,0.4781,Active
SPOT-100882,0,0.1605,Active
SPOT-100883,0,0.1971,Active
SPOT-100884,0,0.553,Active
SPOT-100885,1,0.5748,Price / Cost
SPOT-100886,0,0.2206,Active
SPOT-100887,0,0.3549,Active
SPOT-100888,0,0.4807,Active
SPOT-100889,0,0.3545,Active
SPOT-100890,0,0.3847,Active
SPOT-100891,0,0.4791,Active
SPOT-100892,0,0.4204,Active
SPOT-100893,0,0.3838,Active
SPOT-100894,0,0.1119,Active
SPOT-100895,0,0.3529,Active
SPOT-100896,0,0.362,Active
SPOT-100897,0,0.4355,Active
SPOT-100898,0,0.17,Active
SPOT-100899,0,0.3417,Active
SPOT-100900,0,0.1401,Active
SPOT-100901,1,0.643,Price / Cost
SPOT-100902,0,0.4555,Active
SPOT-100903,0,0.4669,Active
SPOT-100904,0,0.4684,Active
SPOT-100905,0,0.3823,Active
SPOT-100906,1,0.745,Too Many Ads
SPOT-100907,0,0.5397,Active
SPOT-100908,0,0.2665,Active
SPOT-100909,0,0.2989,Active
SPOT-100910,0,0.3965,Active
SPOT-100911,0,0.5136,Active
SPOT-100912,1,0.6238,Low Usage / No Time
SPOT-100913,1,0.6952,Too Many Ads
SPOT-100914,0,0.3028,Active
SPOT-100915,1,0.5964,Low Usage / No Time
SPOT-100916,0,0.383,Active
SPOT-100917,0,0.2266,Active
SPOT-100918,0,0.4836,Active
SPOT-100919,0,0.4428,Active
SPOT-100920,0,0.3796,Active
SPOT-100921,0,0.54,Active
SPOT-100922,0,0.4616,Active
SPOT-100923,0,0.2021,Active
SPOT-100924,1,0.6589,Switched to Competitor
SPOT-100925,0,0.3516,Active
SPOT-100926,0,0.4961,Active
SPOT-100927,0,0.2916,Active
SPOT-100928,0,0.2762,Active
SPOT-100929,1,0.5866,Switched to Competitor
SPOT-100930,0,0.522,Active
SPOT-100931,0,0.4378,Active
SPOT-100932,0,0.2721,Active
SPOT-100933,1,0.6484,Low Usage / No Time
SPOT-100934,0,0.234,Active
SPOT-100935,0,0.2285,Active
SPOT-100936,0,0.5307,Active
SPOT-100937,0,0.16,Active
SPOT-100938,0,0.303,Active
SPOT-100939,0,0.5666,Active
SPOT-100940,0,0.4276,Active
SPOT-100941,0,0.4367,Active
SPOT-100942,0,0.3207,Active
SPOT-100943,0,0.2655,Active
SPOT-100944,0,0.3537,Active
SPOT-100945,1,0.6205,Low Usage / No Time
SPOT-100946,0,0.3375,Active
SPOT-100947,0,0.1506,Active
SPOT-100948,0,0.366,Active
SPOT-100949,0,0.258,Active
SPOT-100950,1,0.6667,Price / Cost
SPOT-100951,0,0.4604,Active
SPOT-100952,1,0.5929,Price / Cost
SPOT-100953,1,0.6614,Low Usage / No Time
SPOT-100954,1,0.5705,Low Usage / No Time
SPOT-100955,1,0.5756,Low Usage / No Time
SPOT-100956,0,0.2545,Active
SPOT-100957,0,0.3299,Active
SPOT-100958,0,0.3621,Active
SPOT-100959,0,0.2852,Active
SPOT-100960,0,0.2574,Active
SPOT-100961,0,0.2025,Active
SPOT-100962,1,0.5988,Too Many Ads
SPOT-100963,0,0.1404,Active
SPOT-100964,0,0.3604,Active
SPOT-100965,0,0.3066,Active
SPOT-100966,0,0.2693,Active
SPOT-100967,1,0.6593,Price / Cost
SPOT-100968,0,0.5054,Active
SPOT-100969,0,0.5333,Active
SPOT-100970,0,0.3749,Active
SPOT-100971,1,0.6277,Low Usage / No Time
SPOT-100972,0,0.5135,Active
SPOT-100973,0,0.2585,Active
SPOT-100974,0,0.3565,Active
SPOT-100975,0,0.376,Active
SPOT-100976,0,0.4469,Active
SPOT-100977,0,0.5442,Active
SPOT-100978,0,0.541,Active
SPOT-100979,0,0.3742,Active
SPOT-100980,0,0.201,Active
SPOT-100981,0,0.4021,Active
SPOT-100982,0,0.4098,Active
SPOT-100983,0,0.3089,Active
SPOT-100984,0,0.3349,Active
SPOT-100985,0,0.3483,Active
SPOT-100986,0,0.2278,Active
SPOT-100987,0,0.1354,Active
SPOT-100988,0,0.4359,Active
SPOT-100989,0,0.3886,Active
SPOT-100990,0,0.4691,Active
SPOT-100991,1,0.5786,Price / Cost
SPOT-100992,0,0.4021,Active
SPOT-100993,0,0.1837,Active
SPOT-100994,0,0.2628,Active
SPOT-100995,1,0.6273,Too Many Ads
SPOT-100996,0,0.2983,Active
SPOT-100997,0,0.3395,Active
SPOT-100998,0,0.4757,Active
SPOT-100999,0,0.2488,Active
SPOT-101000,1,0.7204,Price / Cost
SPOT-101001,0,0.2441,Active
SPOT-101002,1,0.6177,Switched to Competitor
SPOT-101003,0,0.3119,Active
SPOT-101004,0,0.3705,Active
SPOT-101005,0,0.3386,Active
SPOT-101006,0,0.4784,Active
SPOT-101007,0,0.3222,Active
SPOT-101008,0,0.4092,Active
SPOT-101009,0,0.3021,Active
SPOT-101010,0,0.2186,Active
SPOT-101011,0,0.4178,Active
SPOT-101012,0,0.5542,Active
SPOT-101013,0,0.4797,Active
SPOT-101014,1,0.6663,Too Many Ads
SPOT-101015,0,0.4233,Active
SPOT-101016,0,0.4316,Active
SPOT-101017,0,0.4016,Active
SPOT-101018,1,0.5892,Too Many Ads
SPOT-101019,1,0.6899,Too Many Ads
SPOT-101020,0,0.4421,Active
SPOT-101021,0,0.1667,Active
SPOT-101022,0,0.2097,Active
SPOT-101023,0,0.4732,Active
SPOT-101024,0,0.5418,Active
SPOT-101025,0,0.401,Active
SPOT-101026,0,0.3333,Active
SPOT-101027,0,0.2894,Active
SPOT-101028,0,0.3356,Active
SPOT-101029,0,0.3952,Active
SPOT-101030,0,0.3272,Active
SPOT-101031,0,0.5201,Active
SPOT-101032,0,0.3288,Active
SPOT-101033,0,0.4267,Active
SPOT-101034,0,0.1614,Active
SPOT-101035,1,0.7105,Too Many Ads
SPOT-101036,1,0.7035,Switched to Competitor
SPOT-101037,0,0.1935,Active
SPOT-101038,1,0.5971,Switched to Competitor
SPOT-101039,0,0.3357,Active
SPOT-101040,0,0.4854,Active
SPOT-101041,0,0.3273,Active
SPOT-101042,0,0.2953,Active
SPOT-101043,0,0.2421,Active
SPOT-101044,1,0.6297,Too Many Ads
SPOT-101045,0,0.1888,Active
SPOT-101046,1,0.5831,Low Usage / No Time
SPOT-101047,1,0.6767,Too Many Ads
SPOT-101048,0,0.4492,Active
SPOT-101049,0,0.4145,Active
SPOT-101050,0,0.3954,Active
SPOT-101051,0,0.4181,Active
SPOT-101052,0,0.545,Active
SPOT-101053,1,0.5812,Low Usage / No Time
SPOT-101054,0,0.5648,Active
SPOT-101055,0,0.2244,Active
SPOT-101056,1,0.6294,Switched to Competitor
SPOT-101057,1,0.6413,Price / Cost
SPOT-101058,0,0.4561,Active
SPOT-101059,0,0.3443,Active
SPOT-101060,1,0.6013,Switched to Competitor
SPOT-101061,0,0.2913,Active
SPOT-101062,0,0.3202,Active
SPOT-101063,0,0.5097,Active
SPOT-101064,0,0.3286,Active
SPOT-101065,0,0.253,Active
SPOT-101066,0,0.5308,Active
SPOT-101067,0,0.235,Active
SPOT-101068,1,0.741,Price / Cost
SPOT-101069,0,0.5177,Active
SPOT-101070,1,0.6333,Low Usage / No Time
SPOT-101071,0,0.4515,Active
SPOT-101072,0,0.2235,Active
SPOT-101073,0,0.1668,Active
SPOT-101074,0,0.4789,Active
SPOT-101075,0,0.3934,Active
SPOT-101076,0,0.3444,Active
SPOT-101077,0,0.2545,Active
SPOT-101078,0,0.3778,Active
SPOT-101079,0,0.2186,Active
SPOT-101080,0,0.2409,Active
SPOT-101081,1,0.6182,Too Many Ads
SPOT-101082,0,0.4794,Active
SPOT-101083,0,0.3179,Active
SPOT-101084,0,0.3519,Active
SPOT-101085,0,0.4119,Active
SPOT-101086,0,0.2979,Active
SPOT-101087,0,0.4843,Active
SPOT-101088,1,0.6956,Low Usage / No Time
SPOT-101089,0,0.3214,Active
SPOT-101090,0,0.5636,Active
SPOT-101091,0,0.4213,Active
SPOT-101092,0,0.2667,Active
SPOT-101093,0,0.3423,Active
SPOT-101094,0,0.4278,Active
SPOT-101095,0,0.2647,Active
SPOT-101096,1,0.6498,Price / Cost
SPOT-101097,1,0.6091,Switched to Competitor
SPOT-101098,0,0.3413,Active
SPOT-101099,0,0.5549,Active
SPOT-101100,0,0.1635,Active
SPOT-101101,0,0.2994,Active
SPOT-101102,0,0.4381,Active
SPOT-101103,1,0.6875,Switched to Competitor
SPOT-101104,0,0.201,Active
SPOT-101105,0,0.4657,Active
SPOT-101106,0,0.2208,Active
SPOT-101107,0,0.382,Active
SPOT-101108,0,0.2459,Active
SPOT-101109,0,0.5404,Active
SPOT-101110,0,0.3374,Active
SPOT-101111,0,0.4796,Active
SPOT-101112,0,0.3814,Active
SPOT-101113,0,0.2449,Active
SPOT-101114,0,0.3102,Active
SPOT-101115,0,0.4312,Active
SPOT-101116,0,0.4422,Active
SPOT-101117,0,0.3934,Active
SPOT-101118,0,0.4937,Active
SPOT-101119,0,0.458,Active
SPOT-101120,1,0.5952,Price / Cost
SPOT-101121,0,0.5387,Active
SPOT-101122,1,0.7421,Price / Cost
SPOT-101123,0,0.2231,Active
SPOT-101124,1,0.6069,Too Many Ads
SPOT-101125,1,0.7181,Switched to Competitor
SPOT-101126,0,0.1547,Active
SPOT-101127,0,0.3797,Active
SPOT-101128,0,0.4395,Active
SPOT-101129,0,0.379,Active
SPOT-101130,0,0.5277,Active
SPOT-101131,0,0.5049,Active
SPOT-101132,1,0.5727,Too Many Ads
SPOT-101133,0,0.5119,Active
SPOT-101134,0,0.22,Active
SPOT-101135,0,0.2029,Active
SPOT-101136,0,0.1824,Active
SPOT-101137,0,0.3174,Active
SPOT-101138,0,0.5265,Active
SPOT-101139,0,0.2537,Active
SPOT-101140,0,0.4212,Active
SPOT-101141,1,0.615,Low Usage / No Time
SPOT-101142,0,0.2567,Active
SPOT-101143,0,0.5335,Active
SPOT-101144,1,0.6947,Too Many Ads
SPOT-101145,1,0.5685,Switched to Competitor
SPOT-101146,0,0.3264,Active
SPOT-101147,0,0.3831,Active
SPOT-101148,1,0.6884,Low Usage / No Time
SPOT-101149,0,0.4052,Active
SPOT-101150,0,0.4026,Active
SPOT-101151,0,0.4563,Active
SPOT-101152,0,0.3602,Active
SPOT-101153,0,0.1739,Active
SPOT-101154,0,0.1862,Active
SPOT-101155,0,0.1472,Active
SPOT-101156,0,0.2156,Active
SPOT-101157,0,0.5066,Active
SPOT-101158,0,0.5316,Active
SPOT-101159,0,0.3549,Active
SPOT-101160,0,0.2207,Active
SPOT-101161,0,0.5163,Active
SPOT-101162,0,0.2649,Active
SPOT-101163,1,0.5865,Too Many Ads
SPOT-101164,0,0.3265,Active
SPOT-101165,0,0.4524,Active
SPOT-101166,0,0.3051,Active
SPOT-101167,0,0.3092,Active
SPOT-101168,0,0.4109,Active
SPOT-101169,0,0.1336,Active
SPOT-101170,1,0.6493,Low Usage / No Time
SPOT-101171,1,0.6123,Switched to Competitor
SPOT-101172,0,0.3289,Active
SPOT-101173,0,0.2972,Active
SPOT-101174,0,0.4579,Active
SPOT-101175,0,0.2278,Active
SPOT-101176,0,0.4631,Active
SPOT-101177,0,0.384,Active
SPOT-101178,0,0.5649,Active
SPOT-101179,0,0.3872,Active
SPOT-101180,0,0.128,Active
SPOT-101181,0,0.3669,Active
SPOT-101182,1,0.6308,Technical Bugs
SPOT-101183,0,0.489,Active
SPOT-101184,0,0.32,Active
SPOT-101185,0,0.51,Active
SPOT-101186,0,0.4271,Active
SPOT-101187,0,0.4317,Active
SPOT-101188,0,0.5036,Active
SPOT-101189,0,0.2221,Active
SPOT-101190,0,0.5173,Active
SPOT-101191,0,0.4503,Active
SPOT-101192,0,0.5277,Active
SPOT-101193,0,0.4916,Active
SPOT-101194,0,0.2474,Active
SPOT-101195,0,0.3624,Active
SPOT-101196,0,0.2821,Active
SPOT-101197,0,0.4146,Active
SPOT-101198,0,0.3914,Active
SPOT-101199,0,0.1382,Active
SPOT-101200,0,0.3268,Active
SPOT-101201,1,0.788,Price / Cost
SPOT-101202,0,0.4602,Active
SPOT-101203,0,0.489,Active
SPOT-101204,1,0.6809,Low Usage / No Time
SPOT-101205,1,0.5817,Low Usage / No Time
SPOT-101206,0,0.5552,Active
SPOT-101207,0,0.446,Active
SPOT-101208,0,0.2723,Active
SPOT-101209,0,0.3344,Active
SPOT-101210,0,0.4883,Active
SPOT-101211,0,0.2054,Active
SPOT-101212,0,0.1138,Active
SPOT-101213,0,0.3053,Active
SPOT-101214,0,0.2274,Active
SPOT-101215,0,0.2936,Active
SPOT-101216,0,0.5505,Active
SPOT-101217,0,0.3469,Active
SPOT-101218,0,0.2908,Active
SPOT-101219,0,0.2279,Active
SPOT-101220,0,0.3627,Active
SPOT-101221,0,0.4035,Active
SPOT-101222,0,0.3398,Active
SPOT-101223,1,0.6724,Price / Cost
SPOT-101224,1,0.7331,Switched to Competitor
SPOT-101225,0,0.2246,Active
SPOT-101226,0,0.3567,Active
SPOT-101227,0,0.4249,Active
SPOT-101228,0,0.3639,Active
SPOT-101229,1,0.6724,Too Many Ads
SPOT-101230,0,0.3628,Active
SPOT-101231,0,0.3124,Active
SPOT-101232,1,0.583,Too Many Ads
SPOT-101233,0,0.2722,Active
SPOT-101234,0,0.5564,Active
SPOT-101235,0,0.211,Active
SPOT-101236,0,0.518,Active
SPOT-101237,0,0.4843,Active
SPOT-101238,0,0.1493,Active
SPOT-101239,0,0.5261,Active
SPOT-101240,0,0.3891,Active
SPOT-101241,0,0.4185,Active
SPOT-101242,1,0.6208,Price / Cost
SPOT-101243,0,0.3091,Active
SPOT-101244,0,0.5404,Active
SPOT-101245,0,0.5468,Active
SPOT-101246,0,0.0901,Active
SPOT-101247,0,0.4232,Active
SPOT-101248,0,0.3594,Active
SPOT-101249,0,0.2241,Active
SPOT-101250,0,0.5485,Active
SPOT-101251,0,0.4925,Active
SPOT-101252,1,0.7424,Switched to Competitor
SPOT-101253,0,0.4732,Active
SPOT-101254,0,0.4063,Active
SPOT-101255,0,0.4609,Active
SPOT-101256,0,0.4024,Active
SPOT-101257,1,0.5941,Price / Cost
SPOT-101258,0,0.3763,Active
SPOT-101259,1,0.6849,Too Many Ads
SPOT-101260,0,0.412,Active
SPOT-101261,0,0.1551,Active
SPOT-101262,0,0.4752,Active
SPOT-101263,0,0.2441,Active
SPOT-101264,0,0.2579,Active
SPOT-101265,0,0.1754,Active
SPOT-101266,0,0.5233,Active
SPOT-101267,0,0.1178,Active
SPOT-101268,0,0.3754,Active
SPOT-101269,0,0.3438,Active
SPOT-101270,0,0.5467,Active
SPOT-101271,0,0.2363,Active
SPOT-101272,0,0.3344,Active
SPOT-101273,0,0.4315,Active
SPOT-101274,0,0.5626,Active
SPOT-101275,0,0.1502,Active
SPOT-101276,0,0.3345,Active
SPOT-101277,0,0.3964,Active
SPOT-101278,1,0.5945,Switched to Competitor
SPOT-101279,1,0.5804,Price / Cost
SPOT-101280,0,0.2699,Active
SPOT-101281,0,0.4699,Active
SPOT-101282,0,0.2973,Active
SPOT-101283,0,0.5485,Active
SPOT-101284,0,0.398,Active
SPOT-101285,1,0.6253,Switched to Competitor
SPOT-101286,0,0.1945,Active
SPOT-101287,0,0.2632,Active
SPOT-101288,0,0.3348,Active
SPOT-101289,0,0.317,Active
SPOT-101290,0,0.4682,Active
SPOT-101291,0,0.4882,Active
SPOT-101292,0,0.2959,Active
SPOT-101293,0,0.4644,Active
SPOT-101294,0,0.3461,Active
SPOT-101295,0,0.3809,Active
SPOT-101296,0,0.5321,Active
SPOT-101297,0,0.3126,Active
SPOT-101298,1,0.5997,Low Usage / No Time
SPOT-101299,0,0.2833,Active
SPOT-101300,0,0.3995,Active
SPOT-101301,1,0.6196,Too Many Ads
SPOT-101302,0,0.0842,Active
SPOT-101303,0,0.4017,Active
SPOT-101304,1,0.6047,Price / Cost
SPOT-101305,0,0.5655,Active
SPOT-101306,0,0.5087,Active
SPOT-101307,0,0.2652,Active
SPOT-101308,0,0.4009,Active
SPOT-101309,0,0.1507,Active
SPOT-101310,0,0.4157,Active
SPOT-101311,0,0.4507,Active
SPOT-101312,0,0.292,Active
SPOT-101313,0,0.2365,Active
SPOT-101314,1,0.5712,Too Many Ads
SPOT-101315,1,0.5836,Technical Bugs
SPOT-101316,1,0.5854,Low Usage / No Time
SPOT-101317,1,0.5765,Price / Cost
SPOT-101318,1,0.6717,Switched to Competitor
SPOT-101319,0,0.4599,Active
SPOT-101320,0,0.3327,Active
SPOT-101321,0,0.2989,Active
SPOT-101322,0,0.4345,Active
SPOT-101323,0,0.3931,Active
SPOT-101324,1,0.6025,Price / Cost
SPOT-101325,0,0.3588,Active
SPOT-101326,1,0.7924,Switched to Competitor
SPOT-101327,0,0.5159,Active
SPOT-101328,0,0.5316,Active
SPOT-101329,0,0.3704,Active
SPOT-101330,0,0.2984,Active
SPOT-101331,1,0.7339,Switched to Competitor
SPOT-101332,0,0.3687,Active
SPOT-101333,0,0.2645,Active
SPOT-101334,0,0.2642,Active
SPOT-101335,1,0.7699,Switched to Competitor
SPOT-101336,0,0.3455,Active
SPOT-101337,0,0.2344,Active
SPOT-101338,0,0.3371,Active
SPOT-101339,1,0.5864,Price / Cost
SPOT-101340,0,0.5633,Active
SPOT-101341,0,0.3158,Active
SPOT-101342,1,0.6488,Switched to Competitor
SPOT-101343,0,0.2965,Active
SPOT-101344,0,0.2494,Active
SPOT-101345,0,0.5049,Active
SPOT-101346,0,0.4241,Active
SPOT-101347,0,0.5452,Active
SPOT-101348,0,0.0969,Active
SPOT-101349,1,0.5996,Too Many Ads
SPOT-101350,0,0.421,Active
SPOT-101351,0,0.4438,Active
SPOT-101352,0,0.4555,Active
SPOT-101353,0,0.333,Active
SPOT-101354,0,0.2261,Active
SPOT-101355,1,0.6147,Price / Cost
SPOT-101356,0,0.3806,Active
SPOT-101357,0,0.3411,Active
SPOT-101358,0,0.1494,Active
SPOT-101359,0,0.2846,Active
SPOT-101360,0,0.5156,Active
SPOT-101361,0,0.3534,Active
SPOT-101362,0,0.4902,Active
SPOT-101363,0,0.4282,Active
SPOT-101364,0,0.4677,Active
SPOT-101365,0,0.383,Active
SPOT-101366,0,0.2632,Active
SPOT-101367,0,0.2831,Active
SPOT-101368,0,0.4571,Active
SPOT-101369,0,0.4807,Active
SPOT-101370,0,0.5496,Active
SPOT-101371,0,0.4317,Active
SPOT-101372,0,0.4172,Active
SPOT-101373,0,0.4926,Active
SPOT-101374,0,0.4096,Active
SPOT-101375,0,0.5325,Active
SPOT-101376,0,0.1374,Active
SPOT-101377,0,0.403,Active
SPOT-101378,0,0.3853,Active
SPOT-101379,0,0.4625,Active
SPOT-101380,0,0.4754,Active
SPOT-101381,0,0.1083,Active
SPOT-101382,0,0.3122,Active
SPOT-101383,0,0.5474,Active
SPOT-101384,0,0.2206,Active
SPOT-101385,0,0.2613,Active
SPOT-101386,0,0.3742,Active
SPOT-101387,0,0.5408,Active
SPOT-101388,1,0.6808,Price / Cost
SPOT-101389,1,0.6391,Price / Cost
SPOT-101390,0,0.3902,Active
SPOT-101391,0,0.4402,Active
SPOT-101392,1,0.6393,Too Many Ads
SPOT-101393,0,0.345,Active
SPOT-101394,0,0.2009,Active
SPOT-101395,0,0.565,Active
SPOT-101396,1,0.5946,Too Many Ads
SPOT-101397,0,0.4832,Active
SPOT-101398,0,0.4316,Active
SPOT-101399,0,0.3333,Active
SPOT-101400,0,0.3094,Active
SPOT-101401,1,0.6973,Price / Cost
SPOT-101402,1,0.6151,Price / Cost
SPOT-101403,0,0.4681,Active
SPOT-101404,0,0.1886,Active
SPOT-101405,1,0.7467,Price / Cost
SPOT-101406,0,0.2746,Active
SPOT-101407,0,0.4974,Active
SPOT-101408,0,0.1171,Active
SPOT-101409,0,0.4468,Active
SPOT-101410,1,0.5711,Switched to Competitor
SPOT-101411,0,0.2428,Active
SPOT-101412,0,0.5276,Active
SPOT-101413,0,0.4716,Active
SPOT-101414,0,0.3116,Active
SPOT-101415,1,0.6231,Low Usage / No Time
SPOT-101416,1,0.6986,Price / Cost
SPOT-101417,0,0.5495,Active
SPOT-101418,0,0.3959,Active
SPOT-101419,0,0.2961,Active
SPOT-101420,0,0.4608,Active
SPOT-101421,0,0.4196,Active
SPOT-101422,0,0.3529,Active
SPOT-101423,0,0.2409,Active
SPOT-101424,0,0.4691,Active
SPOT-101425,1,0.6184,Too Many Ads
SPOT-101426,0,0.1272,Active
SPOT-101427,0,0.5581,Active
SPOT-101428,0,0.305,Active
SPOT-101429,0,0.5665,Active
SPOT-101430,0,0.359,Active
SPOT-101431,0,0.4238,Active
SPOT-101432,0,0.5303,Active
SPOT-101433,1,0.6589,Too Many Ads
SPOT-101434,1,0.7353,Too Many Ads
SPOT-101435,1,0.6656,Switched to Competitor
SPOT-101436,0,0.2975,Active
SPOT-101437,1,0.7078,Low Usage / No Time
SPOT-101438,1,0.6486,Switched to Competitor
SPOT-101439,1,0.6972,Price / Cost
SPOT-101440,0,0.2763,Active
SPOT-101441,0,0.3963,Active
SPOT-101442,0,0.2011,Active
SPOT-101443,0,0.4464,Active
SPOT-101444,0,0.4228,Active
SPOT-101445,0,0.5624,Active
SPOT-101446,0,0.2124,Active
SPOT-101447,1,0.6307,Price / Cost
SPOT-101448,1,0.6894,Price / Cost
SPOT-101449,0,0.4555,Active
SPOT-101450,0,0.4283,Active
SPOT-101451,0,0.2206,Active
SPOT-101452,0,0.3153,Active
SPOT-101453,0,0.2906,Active
SPOT-101454,0,0.4714,Active
SPOT-101455,0,0.4067,Active
SPOT-101456,0,0.2426,Active
SPOT-101457,1,0.6812,Price / Cost
SPOT-101458,0,0.5317,Active
SPOT-101459,0,0.3276,Active
SPOT-101460,0,0.4919,Active
SPOT-101461,0,0.5044,Active
SPOT-101462,0,0.4957,Active
SPOT-101463,0,0.5084,Active
SPOT-101464,0,0.309,Active
SPOT-101465,0,0.2856,Active
SPOT-101466,0,0.3869,Active
SPOT-101467,0,0.4253,Active
SPOT-101468,0,0.2876,Active
SPOT-101469,0,0.4391,Active
SPOT-101470,0,0.2328,Active
SPOT-101471,0,0.211,Active
SPOT-101472,0,0.5511,Active
SPOT-101473,0,0.2902,Active
SPOT-101474,1,0.6112,Price / Cost
SPOT-101475,0,0.5005,Active
SPOT-101476,0,0.4596,Active
SPOT-101477,0,0.2599,Active
SPOT-101478,0,0.2887,Active
SPOT-101479,0,0.2804,Active
SPOT-101480,0,0.0864,Active
SPOT-101481,0,0.4775,Active
SPOT-101482,0,0.3145,Active
